fileName,epubVersion,epubStatus,noErrors,noWarnings,errors,warnings,wordCount
./ebooks-cb/ebook_cb-1498570039040-170718-0201/20150602093137_9789044964615.epub,2.0.1,Not well-formed,1,0,RSC-007,,68975
./ebooks-cb/ebook_cb-1498570039552-170719-0200/20150602093137_9789044966107.epub,2.0.1,Not well-formed,1,0,RSC-005,,95352
./ebooks-cb/ebook_cb-1498570039808-170719-0200/20150602093137_9789044966114.epub,2.0.1,Not well-formed,2,0,RSC-005 RSC-007,,113158
./ebooks-cb/ebook_cb-1498570040832-170720-0200/20150602093137_9789044967067.epub,2.0.1,Not well-formed,1,0,RSC-005,,32804
./ebooks-cb/ebook_cb-1498570041600-170720-0200/20150602093137_9789044967371.epub,2.0.1,Not well-formed,1,0,RSC-005,,35142
./ebooks-cb/ebook_cb-1498570042880-170719-0200/20150602093137_9789044965988.epub,2.0.1,Not well-formed,1,0,RSC-005,,174367
./ebooks-cb/ebook_cb-1498570043136-170707-0200/20150602093137_9789044961690.epub,2.0.1,Not well-formed,1,0,RSC-005,,74303
./ebooks-cb/ebook_cb-1498570043392-170719-0200/20150602093137_9789044965995.epub,2.0.1,Not well-formed,1,0,RSC-005,,102567
./ebooks-cb/ebook_cb-1498570043648-170720-0200/20150602093137_9789044967340.epub,2.0.1,Not well-formed,1,0,RSC-005,,113115
./ebooks-cb/ebook_cb-1498570043904-170701-0200/20150602093137_9789044960600.epub,2.0.1,Not well-formed,1,0,RSC-005,,103121
./ebooks-cb/ebook_cb-1498570044160-170718-0201/20150602093137_9789044965162.epub,2.0.1,Not well-formed,1,0,RSC-005,,104528
./ebooks-cb/ebook_cb-1498570044416-170719-0200/20150602093137_9789044966602.epub,2.0.1,Not well-formed,1,0,RSC-005,,51839
./ebooks-cb/ebook_cb-1498570044672-170719-0200/20150602093137_9789044966268.epub,2.0.1,Not well-formed,1,0,RSC-005,,97418
./ebooks-cb/ebook_cb-1498570044928-170719-0200/20150602093137_9789044966558.epub,2.0.1,Not well-formed,2,0,RSC-005 RSC-020,,108050
./ebooks-cb/ebook_cb-1498570045184-170719-0200/20150602093137_9789044966091.epub,2.0.1,Not well-formed,1,0,RSC-005,,120958
./ebooks-cb/ebook_cb-1498570045440-170718-0201/20150602093137_9789044965339.epub,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,134619
./ebooks-cb/ebook_cb-1498570045696-170720-0200/20150602093137_9789044967173.epub,2.0.1,Not well-formed,1,0,RSC-005,,62622
./ebooks-cb/ebook_cb-1498570046208-170720-0200/20150602093137_9789044966640.epub,2.0.1,Not well-formed,1,0,RSC-005,,128248
./ebooks-cb/ebook_cb-1498570046464-170719-0200/20150602093137_9789044965674.epub,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,90637
./ebooks-cb/ebook_cb-1498570046720-170719-0200/20150602093137_9789044965698.epub,2.0.1,Not well-formed,1,0,RSC-005,,141801
./ebooks-cb/ebook_cb-1498570046976-170719-0200/20150602093137_9789044966596.epub,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,75460
./ebooks-cb/ebook_cb-1498570047232-170720-0200/20150602093137_9789044968569.epub,2.0.1,Not well-formed,1,0,RSC-005,,53749
./ebooks-cb/ebook_cb-1498570047488-170707-0200/20150602093137_9789044961805.epub,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,89720
./ebooks-cb/ebook_cb-1498570047744-170720-0200/20150602093137_9789044966664.epub,2.0.1,Not well-formed,1,0,RSC-005,,122488
./ebooks-cb/ebook_cb-1498570048000-170719-0200/20150602093137_9789044966183.epub,2.0.1,Not well-formed,1,0,RSC-005,,107397
./ebooks-cb/ebook_cb-1498570048256-170719-0200/20150602093137_9789044965766.epub,2.0.1,Not well-formed,1,0,RSC-005,,58259
./ebooks-cb/ebook_cb-1498570048512-170718-0201/20150602093137_9789044965605.epub,2.0.1,Not well-formed,1,0,RSC-005,,135319
./ebooks-cb/ebook_cb-1498570048768-170718-0201/20150602093137_9789044965308.epub,2.0.1,Not well-formed,1,0,RSC-005,,117781
./ebooks-cb/ebook_cb-1498570049280-170715-0201/20150602093137_9789044964189.epub,2.0.1,Not well-formed,1,0,RSC-007,,46962
./ebooks-cb/ebook_cb-1498570049792-170715-0201/20150602093137_9789044964370.epub,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,108937
./ebooks-cb/ebook_cb-1498570050048-170719-0200/20150602093137_9789044966572.epub,2.0.1,Not well-formed,1,0,RSC-005,,61438
./ebooks-cb/ebook_cb-1498570050560-170720-0200/20150602093137_9789044966824.epub,2.0.1,Not well-formed,1,0,RSC-005,,193449
./ebooks-cb/ebook_cb-1498570050816-170719-0200/20150602093137_9789044965940.epub,2.0.1,Not well-formed,1,0,RSC-005,,63233
./ebooks-cb/ebook_cb-1498570051072-170711-0200/20150602093137_9789044962604.epub,2.0.1,Not well-formed,1,0,RSC-005,,96623
./ebooks-cb/ebook_cb-1498570051584-170718-0201/20150602093137_9789044964707.epub,2.0.1,Not well-formed,1,0,RSC-005,,117568
./ebooks-cb/ebook_cb-1498570051840-170720-0200/20150602093137_9789044967357.epub,2.0.1,Not well-formed,1,0,RSC-005,,118815
./ebooks-cb/ebook_cb-1498570052096-170720-0200/20150602093137_9789044968583.epub,2.0.1,Not well-formed,1,0,RSC-005,,72663
./ebooks-cb/ebook_cb-1498570052352-170720-0200/20150602093137_9789044968309.epub,2.0.1,Not well-formed,1,0,RSC-005,,105215
./ebooks-cb/ebook_cb-1498570052608-170720-0200/20150602093137_9789044966770.epub,2.0.1,Not well-formed,1,0,RSC-005,,103371
./ebooks-cb/ebook_cb-1498570052864-170719-0200/20150602093137_9789044965889.epub,2.0.1,Not well-formed,1,0,RSC-005,,84963
./ebooks-cb/ebook_cb-1498570053120-170719-0200/20150602093137_9789044966329.epub,2.0.1,Not well-formed,1,0,RSC-005,,108604
./ebooks-cb/ebook_cb-1498570053376-170715-0201/20150602093137_9789044963793.epub,2.0.1,Not well-formed,1,0,RSC-005,,53983
./ebooks-cb/ebook_cb-1498570053632-170721-0200/20150602093137_9789044969092.epub,2.0.1,Not well-formed,1,0,RSC-005,,76172
./ebooks-cb/ebook_cb-1498570053888-170714-0200/20150602093137_9789044963397.epub,2.0.1,Not well-formed,1,0,RSC-005,,170190
./ebooks-cb/ebook_cb-1498570054912-170721-0200/20150602093137_9789044969313.epub,2.0.1,Not well-formed,1,0,RSC-005,,36074
./ebooks-cb/ebook_cb-1498570055168-170715-0201/20150602093137_9789044963694.epub,2.0.1,Not well-formed,1,0,RSC-005,,93670
./ebooks-cb/ebook_cb-1498570055424-170720-0200/20150602093137_9789044967326.epub,2.0.1,Not well-formed,1,0,RSC-005,,21694
./ebooks-cb/ebook_cb-1498570055680-170720-0200/20150602093137_9789044968521.epub,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,99934
./ebooks-cb/ebook_cb-1498570055936-170720-0200/20150602093137_9789044967302.epub,2.0.1,Not well-formed,1,0,RSC-005,,98790
./ebooks-cb/ebook_cb-1498570056192-170718-0201/20150602093137_9789044965667.epub,2.0.1,Not well-formed,1,0,RSC-005,,134738
./ebooks-cb/ebook_cb-1498570056448-170718-0201/20150602093137_9789044965575.epub,2.0.1,Not well-formed,1,0,RSC-005,,183559
./ebooks-cb/ebook_cb-1498570056704-170720-0200/20150602093137_9789044968231.epub,2.0.1,Not well-formed,1,0,RSC-005,,119833
./ebooks-cb/ebook_cb-1498570056960-170720-0200/20150602093137_9789044968439.epub,2.0.1,Not well-formed,1,0,RSC-005,,30189
./ebooks-cb/ebook_cb-1498570057728-170711-0200/20150602093137_9789044962567.epub,2.0.1,Not well-formed,1,0,RSC-005,,84273
./ebooks-cb/ebook_cb-1498570058240-170719-0200/20150602093137_9789044966084.epub,2.0.1,Not well-formed,1,0,RSC-005,,131053
./ebooks-cb/ebook_cb-1498570058496-170719-0200/20150602093137_9789044965933.epub,2.0.1,Not well-formed,1,0,RSC-005,,108770
./ebooks-cb/ebook_cb-1498570058752-170719-0200/20150602093137_9789044965858.epub,2.0.1,Not well-formed,1,0,RSC-005,,111711
./ebooks-cb/ebook_cb-1498570059264-170630-0200/20150602093137_9789044960198.epub,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,121393
./ebooks-cb/ebook_cb-1498570059776-170720-0200/20150602093137_9789044967593.epub,2.0.1,Not well-formed,1,0,RSC-005,,60162
./ebooks-cb/ebook_cb-1498570060032-170707-0200/20150602093137_9789044961904.epub,2.0.1,Not well-formed,1,0,RSC-005,,51529
./ebooks-cb/ebook_cb-1498570060288-170720-0200/20150602093137_9789044968446.epub,2.0.1,Not well-formed,1,0,RSC-005,,99668
./ebooks-cb/ebook_cb-1498570060544-170720-0200/20150602093137_9789044968644.epub,2.0.1,Not well-formed,1,0,RSC-005,,101470
./ebooks-cb/ebook_cb-1498570060800-170720-0200/20150602093137_9789044968293.epub,2.0.1,Not well-formed,1,0,RSC-005,,88416
./ebooks-cb/ebook_cb-1498570061056-170719-0201/20150602093137_9789044965797.epub,2.0.1,Not well-formed,1,0,RSC-005,,99206
./ebooks-cb/ebook_cb-1498570062336-170720-0200/20150602093137_9789044968651.epub,2.0.1,Not well-formed,1,0,RSC-005,,96903
./ebooks-cb/ebook_cb-1498570062592-170715-0201/20150602093137_9789044964097.epub,2.0.1,Not well-formed,1,0,RSC-005,,89202
./ebooks-cb/ebook_cb-1498570063104-170715-0201/20150602093137_9789044964332.epub,2.0.1,Not well-formed,1,0,RSC-007,,136467
./ebooks-cb/ebook_cb-1498570063872-170720-0200/20150602093137_9789044966794.epub,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,148830
./ebooks-cb/ebook_cb-1498570064128-170704-0200/20150602093137_9789044960884.epub,2.0.1,Not well-formed,1,0,RSC-005,,224989
./ebooks-cb/ebook_cb-1498570064640-170705-0200/20150602093137_9789044961102.epub,2.0.1,Not well-formed,1,0,RSC-005,,118253
./ebooks-cb/ebook_cb-1498570064896-170721-0200/20150602093137_9789044969658.epub,2.0.1,Not well-formed,1,0,RSC-005,,73115
./ebooks-cb/ebook_cb-1498570065152-170719-0201/20150602093137_9789044966343.epub,2.0.1,Not well-formed,1,0,RSC-005,,68313
./ebooks-cb/ebook_cb-1498570065408-170719-0201/20150602093137_9789044965681.epub,2.0.1,Not well-formed,1,0,RSC-005,,186869
./ebooks-cb/ebook_cb-1498570065664-170718-0201/20150602093137_9789044965346.epub,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,114049
./ebooks-cb/ebook_cb-1498570065920-170721-0200/20150602093137_9789044969627.epub,2.0.1,Not well-formed,1,0,RSC-005,,30845
./ebooks-cb/ebook_cb-1498570066176-170715-0201/20150602093137_9789044963885.epub,2.0.1,Not well-formed,1,0,RSC-005,,170051
./ebooks-cb/ebook_cb-1498570066432-170721-0200/20150602093137_9789044968774.epub,2.0.1,Not well-formed,1,0,RSC-005,,143401
./ebooks-cb/ebook_cb-1498570066688-170705-0200/20150602093137_9789044961188.epub,2.0.1,Not well-formed,1,0,RSC-005,,104220
./ebooks-cb/ebook_cb-1498570067200-170721-0200/20150602093137_9789044968910.epub,2.0.1,Not well-formed,1,0,RSC-005,,104134
./ebooks-cb/ebook_cb-1498570067456-170720-0200/20150602093137_9789044966657.epub,2.0.1,Not well-formed,1,0,RSC-005,,66687
